,Model Type,Num_Topics,Topics,Perplexity,Coherence
97,LDA,26,"(19, '0.020*""global"" + 0.019*""country"" + 0.016*""world"" + 0.014*""economic"" + 0.012*""land"" + 0.012*""environmental"" + 0.011*""increase"" + 0.010*""development"" + 0.010*""develop"" + 0.009*""change""')",-8.223148062157586,0.4780525343594743
98,LDA,26,"(20, '0.043*""police"" + 0.029*""officer"" + 0.027*""marijuana"" + 0.024*""law"" + 0.021*""immigrant"" + 0.020*""gun"" + 0.019*""illegal"" + 0.015*""use"" + 0.014*""enforcement"" + 0.013*""agency""')",-8.223148062157586,0.4780525343594743
99,LDA,26,"(21, '0.015*""begin"" + 0.013*""century"" + 0.013*""New"" + 0.013*""first"" + 0.012*""time"" + 0.012*""season"" + 0.011*""period"" + 0.010*""movement"" + 0.010*""war"" + 0.009*""solar""')",-8.223148062157586,0.4780525343594743
100,LDA,26,"(22, '0.076*""water"" + 0.030*""climate"" + 0.020*""energy"" + 0.018*""use"" + 0.016*""temperature"" + 0.015*""food"" + 0.015*""plant"" + 0.014*""change"" + 0.013*""cause"" + 0.013*""gas""')",-8.223148062157586,0.4780525343594743
101,LDA,26,"(23, '0.025*""system"" + 0.025*""product"" + 0.020*""process"" + 0.014*""new"" + 0.012*""cost"" + 0.011*""innovation"" + 0.010*""change"" + 0.010*""design"" + 0.009*""manage"" + 0.009*""management""')",-8.223148062157586,0.4780525343594743
102,LDA,26,"(24, '0.109*""company"" + 0.065*""business"" + 0.039*""customer"" + 0.031*""market"" + 0.022*""manager"" + 0.019*""consumer"" + 0.016*""strategy"" + 0.014*""leadership"" + 0.014*""marketing"" + 0.012*""sustainability""')",-8.223148062157586,0.4780525343594743
103,LDA,26,"(25, '0.056*""use"" + 0.041*""information"" + 0.036*""technology"" + 0.015*""communication"" + 0.014*""computer"" + 0.014*""al"" + 0.013*""intelligence"" + 0.013*""phone"" + 0.011*""robot"" + 0.009*""article""')",-8.223148062157586,0.4780525343594743
104,LDA,28,"(0, '0.062*""health"" + 0.025*""patient"" + 0.024*""drug"" + 0.021*""care"" + 0.020*""disease"" + 0.012*""treatment"" + 0.011*""individual"" + 0.011*""effect"" + 0.010*""mental"" + 0.010*""stress""')",-8.227239300982232,0.5029140157208714
105,LDA,28,"(1, '0.028*""society"" + 0.026*""culture"" + 0.023*""change"" + 0.020*""social"" + 0.020*""group"" + 0.012*""theory"" + 0.010*""different"" + 0.009*""individual"" + 0.009*""cultural"" + 0.009*""view""')",-8.227239300982232,0.5029140157208714
106,LDA,28,"(2, '0.110*""school"" + 0.100*""student"" + 0.049*""bully"" + 0.046*""bullying"" + 0.036*""teacher"" + 0.026*""learn"" + 0.024*""education"" + 0.024*""feedback"" + 0.018*""cyber"" + 0.013*""networking""')",-8.227239300982232,0.5029140157208714
107,LDA,28,"(3, '0.023*""use"" + 0.018*""information"" + 0.017*""study"" + 0.014*""research"" + 0.012*""manager"" + 0.010*""may"" + 0.009*""include"" + 0.008*""base"" + 0.007*""process"" + 0.007*""make""')",-8.227239300982232,0.5029140157208714
108,LDA,28,"(4, '0.050*""police"" + 0.032*""officer"" + 0.020*""system"" + 0.018*""mobile"" + 0.015*""search"" + 0.015*""educational"" + 0.013*""use"" + 0.013*""traffic"" + 0.012*""force"" + 0.011*""department""')",-8.227239300982232,0.5029140157208714
109,LDA,28,"(5, '0.054*""white"" + 0.048*""black"" + 0.036*""marijuana"" + 0.029*""african"" + 0.027*""color"" + 0.016*""African"" + 0.016*""community"" + 0.015*""freshwater"" + 0.015*""hypothesis"" + 0.015*""race""')",-8.227239300982232,0.5029140157208714
110,LDA,28,"(6, '0.023*""United"" + 0.017*""States"" + 0.015*""America"" + 0.014*""year"" + 0.014*""american"" + 0.013*""many"" + 0.012*""country"" + 0.011*""new"" + 0.011*""resistance"" + 0.011*""state""')",-8.227239300982232,0.5029140157208714
111,LDA,28,"(7, '0.027*""abortion"" + 0.027*""suicide"" + 0.020*""egg"" + 0.020*""physician"" + 0.019*""life"" + 0.018*""plastic"" + 0.014*""pro"" + 0.012*""ph"" + 0.012*""birth"" + 0.011*""die""')",-8.227239300982232,0.5029140157208714
112,LDA,28,"(8, '0.056*""change"" + 0.036*""organization"" + 0.027*""employee"" + 0.025*""work"" + 0.023*""management"" + 0.017*""need"" + 0.013*""organizational"" + 0.010*""plan"" + 0.010*""strategy"" + 0.010*""service""')",-8.227239300982232,0.5029140157208714
113,LDA,28,"(9, '0.037*""people"" + 0.022*""make"" + 0.022*""would"" + 0.016*""life"" + 0.016*""go"" + 0.015*""many"" + 0.015*""way"" + 0.014*""take"" + 0.013*""get"" + 0.013*""time""')",-8.227239300982232,0.5029140157208714
114,LDA,28,"(10, '0.021*""country"" + 0.014*""increase"" + 0.012*""environmental"" + 0.012*""economic"" + 0.011*""development"" + 0.011*""world"" + 0.009*""develop"" + 0.009*""resource"" + 0.008*""growth"" + 0.008*""impact""')",-8.227239300982232,0.5029140157208714
115,LDA,28,"(11, '0.066*""social"" + 0.049*""medium"" + 0.036*""use"" + 0.027*""technology"" + 0.024*""internet"" + 0.019*""communication"" + 0.014*""phone"" + 0.014*""art"" + 0.014*""network"" + 0.013*""site""')",-8.227239300982232,0.5029140157208714
116,LDA,28,"(12, '0.026*""may"" + 0.024*""physical"" + 0.021*""abuse"" + 0.018*""emotional"" + 0.018*""person"" + 0.012*""child"" + 0.011*""nurse"" + 0.011*""act"" + 0.010*""Obama"" + 0.009*""violence""')",-8.227239300982232,0.5029140157208714
117,LDA,28,"(13, '0.039*""death"" + 0.035*""crime"" + 0.028*""punishment"" + 0.024*""penalty"" + 0.024*""criminal"" + 0.021*""capital"" + 0.017*""justice"" + 0.014*""murder"" + 0.013*""commit"" + 0.013*""victim""')",-8.227239300982232,0.5029140157208714
118,LDA,28,"(14, '0.044*""forest"" + 0.020*""summer"" + 0.018*""man"" + 0.018*""gun"" + 0.016*""film"" + 0.013*""island"" + 0.011*""scene"" + 0.010*""town"" + 0.009*""book"" + 0.009*""’s""')",-8.227239300982232,0.5029140157208714
119,LDA,28,"(15, '0.059*""child"" + 0.043*""family"" + 0.021*""young"" + 0.021*""age"" + 0.017*""parent"" + 0.016*""old"" + 0.013*""year"" + 0.013*""mother"" + 0.011*""father"" + 0.011*""show""')",-8.227239300982232,0.5029140157208714
120,LDA,28,"(16, '0.022*""power"" + 0.018*""leader"" + 0.017*""political"" + 0.016*""system"" + 0.016*""government"" + 0.015*""state"" + 0.010*""vision"" + 0.010*""public"" + 0.009*""interest"" + 0.008*""control""')",-8.227239300982232,0.5029140157208714
121,LDA,28,"(17, '0.063*""company"" + 0.041*""product"" + 0.040*""business"" + 0.037*""market"" + 0.026*""customer"" + 0.021*""new"" + 0.019*""innovation"" + 0.017*""consumer"" + 0.012*""industry"" + 0.010*""technology""')",-8.227239300982232,0.5029140157208714
122,LDA,28,"(18, '0.075*""woman"" + 0.055*""right"" + 0.029*""marriage"" + 0.025*""man"" + 0.021*""sex"" + 0.012*""human"" + 0.011*""Islam"" + 0.010*""divorce"" + 0.010*""same"" + 0.008*""equal""')",-8.227239300982232,0.5029140157208714
123,LDA,28,"(19, '0.066*""religion"" + 0.043*""God"" + 0.031*""religious"" + 0.030*""life"" + 0.025*""belief"" + 0.019*""believe"" + 0.019*""human"" + 0.016*""church"" + 0.015*""faith"" + 0.014*""death""')",-8.227239300982232,0.5029140157208714
124,LDA,28,"(20, '0.021*""acid"" + 0.018*""computer"" + 0.017*""coastal"" + 0.016*""|"" + 0.016*""King"" + 0.013*""city"" + 0.013*""Organizational"" + 0.013*""tourist"" + 0.012*""foreign"" + 0.012*""Hudson""')",-8.227239300982232,0.5029140157208714
125,LDA,28,"(21, '0.055*""change"" + 0.025*""climate"" + 0.011*""temperature"" + 0.011*""increase"" + 0.010*""cause"" + 0.009*""gas"" + 0.009*""effect"" + 0.009*""carbon"" + 0.008*""global"" + 0.008*""warming""')",-8.227239300982232,0.5029140157208714
126,LDA,28,"(22, '0.032*""land"" + 0.021*""animal"" + 0.019*""sea"" + 0.016*""wind"" + 0.016*""tree"" + 0.016*""soil"" + 0.015*""rain"" + 0.014*""river"" + 0.014*""ocean"" + 0.013*""farm""')",-8.227239300982232,0.5029140157208714
127,LDA,28,"(23, '0.061*""law"" + 0.039*""government"" + 0.030*""state"" + 0.022*""Act"" + 0.018*""public"" + 0.015*""protect"" + 0.012*""legal"" + 0.011*""policy"" + 0.011*""agency"" + 0.011*""branch""')",-8.227239300982232,0.5029140157208714
128,LDA,28,"(24, '0.035*""movie"" + 0.033*""drink"" + 0.028*""car"" + 0.025*""game"" + 0.022*""drinking"" + 0.014*""Google"" + 0.014*""bottle"" + 0.013*""sport"" + 0.013*""healthy"" + 0.012*""spill""')",-8.227239300982232,0.5029140157208714
129,LDA,28,"(25, '0.215*""water"" + 0.042*""plant"" + 0.036*""use"" + 0.035*""food"" + 0.024*""waste"" + 0.017*""energy"" + 0.015*""chemical"" + 0.009*""produce"" + 0.008*""organism"" + 0.008*""cell""')",-8.227239300982232,0.5029140157208714
130,LDA,28,"(26, '0.011*""model"" + 0.009*""form"" + 0.009*""stage"" + 0.008*""experience"" + 0.008*""time"" + 0.008*""nature"" + 0.008*""create"" + 0.007*""human"" + 0.007*""first"" + 0.007*""part""')",-8.227239300982232,0.5029140157208714
131,LDA,28,"(27, '0.037*""story"" + 0.027*""intelligence"" + 0.025*""character"" + 0.020*""write"" + 0.017*""text"" + 0.017*""use"" + 0.017*""author"" + 0.013*""image"" + 0.012*""reader"" + 0.012*""audience""')",-8.227239300982232,0.5029140157208714
132,LSA,12,"(0, '0.215*""people"" + 0.193*""change"" + 0.184*""use"" + 0.167*""make"" + 0.135*""may"" + 0.129*""social"" + 0.125*""many"" + 0.124*""would"" + 0.115*""life"" + 0.114*""work""')",N/A,0.35284271226936514
133,LSA,12,"(1, '-0.457*""punishment"" + -0.449*""death"" + -0.309*""penalty"" + -0.300*""capital"" + -0.185*""crime"" + 0.180*""change"" + -0.155*""right"" + -0.136*""execution"" + -0.120*""criminal"" + -0.117*""life""')",N/A,0.35284271226936514
134,LSA,12,"(2, '0.504*""woman"" + -0.492*""water"" + 0.201*""child"" + -0.191*""change"" + 0.148*""man"" + 0.141*""right"" + -0.119*""punishment"" + -0.117*""use"" + 0.116*""class"" + 0.112*""society""')",N/A,0.35284271226936514
135,LSA,12,"(3, '-0.483*""health"" + -0.389*""care"" + -0.253*""patient"" + 0.242*""change"" + 0.183*""woman"" + -0.161*""drug"" + 0.140*""country"" + 0.127*""globalization"" + 0.118*""economic"" + -0.113*""child""')",N/A,0.35284271226936514
136,LSA,12,"(4, '0.694*""water"" + -0.331*""change"" + 0.265*""woman"" + 0.169*""child"" + -0.153*""organization"" + 0.111*""abortion"" + -0.099*""employee"" + -0.098*""social"" + -0.095*""company"" + -0.087*""health""')",N/A,0.35284271226936514
137,LSA,12,"(5, '0.491*""drug"" + -0.314*""health"" + -0.309*""woman"" + 0.238*""use"" + -0.224*""care"" + 0.193*""social"" + -0.171*""right"" + 0.159*""police"" + 0.155*""abuse"" + 0.150*""medium""')",N/A,0.35284271226936514
138,LSA,12,"(6, '0.485*""change"" + -0.354*""social"" + 0.309*""drug"" + 0.306*""woman"" + -0.250*""class"" + -0.187*""medium"" + 0.121*""police"" + -0.120*""people"" + 0.103*""organization"" + -0.101*""society""')",N/A,0.35284271226936514
139,LSA,12,"(7, '-0.336*""right"" + -0.322*""police"" + 0.308*""change"" + 0.241*""child"" + -0.163*""law"" + 0.158*""class"" + -0.150*""officer"" + -0.149*""human"" + 0.135*""people"" + -0.135*""drug""')",N/A,0.35284271226936514
140,LSA,12,"(8, '-0.411*""woman"" + 0.359*""child"" + 0.332*""right"" + -0.238*""social"" + 0.210*""human"" + -0.174*""use"" + -0.141*""class"" + -0.134*""health"" + -0.129*""medium"" + -0.120*""drug""')",N/A,0.35284271226936514
141,LSA,12,"(9, '-0.532*""police"" + 0.425*""drug"" + -0.237*""officer"" + -0.174*""complaint"" + 0.153*""country"" + -0.149*""child"" + -0.137*""citizen"" + -0.133*""department"" + -0.124*""force"" + 0.121*""globalization""')",N/A,0.35284271226936514
142,LSA,12,"(10, '-0.378*""class"" + 0.367*""medium"" + -0.206*""drug"" + 0.205*""social"" + -0.202*""system"" + 0.188*""child"" + 0.167*""woman"" + 0.162*""company"" + -0.151*""society"" + 0.140*""use""')",N/A,0.35284271226936514
143,LSA,12,"(11, '-0.465*""right"" + -0.323*""social"" + -0.253*""medium"" + -0.235*""human"" + -0.212*""change"" + -0.208*""water"" + 0.169*""globalization"" + 0.157*""country"" + -0.156*""organization"" + -0.150*""drug""')",N/A,0.35284271226936514
144,LSA,16,"(0, '0.480*""-PRON-"" + 0.362*""the"" + 0.206*""’s"" + 0.150*""people"" + 0.133*""also"" + 0.128*""one"" + 0.127*""in"" + 0.123*""this"" + 0.123*""use"" + 0.119*""change""')",N/A,0.4491415495289572
145,LSA,16,"(1, '0.734*""-PRON-"" + -0.270*""the"" + -0.146*""change"" + -0.116*""health"" + -0.106*""system"" + -0.096*""use"" + -0.093*""country"" + -0.084*""social"" + -0.080*""water"" + 0.077*""not""')",N/A,0.4491415495289572
146,LSA,16,"(2, '-0.457*""punishment"" + -0.448*""death"" + -0.310*""penalty"" + -0.296*""capital"" + -0.186*""crime"" + -0.174*""right"" + 0.160*""change"" + -0.136*""execution"" + -0.121*""criminal"" + -0.113*""life""')",N/A,0.4491415495289572
147,LSA,16,"(3, '-0.560*""woman"" + 0.422*""water"" + -0.214*""’s"" + -0.188*""right"" + -0.149*""man"" + 0.148*""health"" + 0.147*""-PRON-"" + 0.147*""use"" + -0.134*""society"" + -0.125*""class""')",N/A,0.4491415495289572
148,LSA,16,"(4, '-0.468*""health"" + 0.460*""water"" + -0.400*""care"" + -0.252*""patient"" + -0.119*""service"" + -0.109*""child"" + -0.106*""nurse"" + -0.102*""drug"" + 0.097*""country"" + 0.089*""change""')",N/A,0.4491415495289572
149,LSA,16,"(5, '-0.491*""water"" + 0.394*""change"" + -0.332*""woman"" + 0.160*""organization"" + -0.160*""health"" + 0.160*""social"" + -0.159*""child"" + -0.151*""  "" + -0.140*""right"" + -0.116*""abortion""')",N/A,0.4491415495289572
150,LSA,16,"(6, '-0.487*""drug"" + 0.298*""change"" + -0.288*""use"" + -0.244*""social"" + 0.215*""health"" + -0.169*""medium"" + 0.166*""care"" + -0.164*""police"" + 0.157*""woman"" + -0.152*""abuse""')",N/A,0.4491415495289572
151,LSA,16,"(7, '0.449*""change"" + 0.358*""drug"" + 0.348*""woman"" + -0.208*""right"" + -0.195*""class"" + -0.182*""social"" + -0.138*""people"" + 0.127*""police"" + -0.126*""human"" + 0.124*""use""')",N/A,0.4491415495289572
152,LSA,16,"(8, '0.364*""right"" + -0.313*""social"" + -0.262*""class"" + 0.255*""police"" + -0.253*""water"" + -0.196*""woman"" + 0.165*""law"" + 0.160*""human"" + -0.138*""punishment"" + -0.136*""death""')",N/A,0.4491415495289572
153,LSA,16,"(9, '0.393*""police"" + -0.373*""child"" + -0.367*""right"" + -0.263*""drug"" + -0.212*""change"" + -0.189*""human"" + 0.168*""officer"" + 0.151*""the"" + 0.127*""complaint"" + 0.113*""citizen""')",N/A,0.4491415495289572
154,LSA,16,"(10, '-0.355*""police"" + -0.258*""right"" + -0.230*""water"" + -0.229*""child"" + 0.216*""drug"" + 0.212*""country"" + 0.193*""globalization"" + -0.179*""change"" + -0.153*""social"" + -0.153*""officer""')",N/A,0.4491415495289572
155,LSA,16,"(11, '0.382*""medium"" + 0.308*""social"" + -0.305*""class"" + -0.212*""drug"" + -0.194*""system"" + 0.193*""use"" + 0.164*""company"" + -0.133*""change"" + 0.133*""woman"" + 0.131*""business""')",N/A,0.4491415495289572
156,LSA,16,"(12, '-0.540*""child"" + 0.326*""right"" + 0.227*""drug"" + -0.192*""bully"" + 0.188*""human"" + 0.183*""social"" + 0.155*""patient"" + -0.147*""school"" + 0.138*""use"" + 0.130*""-PRON-""')",N/A,0.4491415495289572
157,LSA,16,"(13, '-0.243*""the"" + -0.199*""  "" + 0.199*""police"" + 0.176*""drug"" + -0.166*""design"" + -0.165*""building"" + 0.160*""country"" + -0.157*""skyscraper"" + 0.155*""company"" + -0.151*""religion""')",N/A,0.4491415495289572
158,LSA,16,"(14, '0.357*""design"" + 0.340*""building"" + 0.322*""skyscraper"" + 0.206*""energy"" + -0.187*""the"" + 0.179*""system"" + 0.142*""right"" + -0.137*""  "" + 0.130*""build"" + 0.121*""turbine""')",N/A,0.4491415495289572
159,LSA,16,"(15, '0.581*""  "" + 0.343*""system"" + 0.216*""relation"" + 0.210*""industrial"" + 0.160*""child"" + -0.152*""people"" + -0.148*""’s"" + 0.137*""theory"" + 0.129*""globalization"" + 0.128*""economic""')",N/A,0.4491415495289572
160,LSA,20,"(0, '0.215*""people"" + 0.193*""change"" + 0.185*""use"" + 0.167*""make"" + 0.135*""may"" + 0.129*""social"" + 0.125*""many"" + 0.125*""would"" + 0.115*""life"" + 0.115*""work""')",N/A,0.3321865431289418
161,LSA,20,"(1, '-0.450*""punishment"" + -0.449*""death"" + -0.309*""penalty"" + -0.295*""capital"" + -0.185*""crime"" + 0.182*""change"" + -0.153*""right"" + -0.134*""execution"" + -0.119*""criminal"" + -0.119*""life""')",N/A,0.3321865431289418
162,LSA,20,"(2, '0.474*""woman"" + -0.454*""water"" + -0.204*""change"" + 0.178*""child"" + 0.147*""man"" + -0.134*""punishment"" + 0.126*""right"" + 0.124*""society"" + -0.123*""death"" + -0.121*""use""')",N/A,0.3321865431289418
163,LSA,20,"(3, '-0.528*""health"" + -0.453*""care"" + -0.254*""patient"" + 0.194*""water"" + 0.181*""woman"" + 0.172*""change"" + -0.136*""service"" + 0.106*""country"" + -0.100*""drug"" + -0.099*""child""')",N/A,0.3321865431289418
164,LSA,20,"(4, '0.654*""water"" + -0.376*""change"" + 0.191*""child"" + -0.176*""organization"" + 0.151*""woman"" + -0.130*""employee"" + -0.116*""company"" + 0.111*""drug"" + 0.108*""use"" + -0.103*""social""')",N/A,0.3321865431289418
165,LSA,20,"(5, '-0.446*""woman"" + 0.387*""drug"" + 0.247*""use"" + -0.244*""health"" + -0.199*""water"" + 0.184*""social"" + -0.179*""right"" + 0.169*""medium"" + 0.166*""people"" + -0.161*""care""')",N/A,0.3321865431289418
166,LSA,20,"(6, '0.520*""change"" + -0.306*""social"" + 0.217*""woman"" + 0.206*""drug"" + -0.183*""class"" + -0.181*""medium"" + -0.180*""country"" + 0.145*""child"" + -0.120*""economic"" + 0.105*""organization""')",N/A,0.3321865431289418
167,LSA,20,"(7, '0.441*""drug"" + 0.321*""woman"" + 0.271*""police"" + -0.230*""people"" + 0.228*""use"" + -0.180*""child"" + -0.130*""water"" + -0.127*""change"" + -0.124*""life"" + -0.123*""class""')",N/A,0.3321865431289418
168,LSA,20,"(8, '-0.376*""social"" + 0.337*""right"" + -0.328*""woman"" + -0.218*""medium"" + 0.188*""human"" + -0.174*""class"" + -0.160*""use"" + 0.157*""law"" + -0.148*""water"" + 0.147*""child""')",N/A,0.3321865431289418
169,LSA,20,"(9, '-0.475*""police"" + 0.280*""drug"" + 0.245*""child"" + -0.217*""officer"" + 0.194*""country"" + 0.164*""company"" + -0.148*""water"" + 0.143*""globalization"" + -0.142*""complaint"" + 0.135*""market""')",N/A,0.3321865431289418
170,LSA,20,"(10, '-0.346*""right"" + -0.342*""child"" + -0.318*""medium"" + -0.287*""social"" + 0.226*""class"" + 0.199*""drug"" + -0.163*""use"" + -0.150*""human"" + 0.139*""people"" + 0.132*""system""')",N/A,0.3321865431289418
171,LSA,20,"(11, '-0.400*""right"" + -0.350*""drug"" + 0.305*""police"" + -0.245*""human"" + -0.163*""change"" + 0.148*""child"" + -0.143*""water"" + 0.139*""officer"" + 0.136*""company"" + -0.135*""class""')",N/A,0.3321865431289418
172,LSA,20,"(12, '-0.570*""child"" + -0.315*""class"" + 0.157*""medium"" + 0.155*""patient"" + 0.155*""people"" + -0.136*""work"" + -0.133*""system"" + 0.130*""use"" + -0.124*""police"" + 0.114*""religion""')",N/A,0.3321865431289418
173,LSA,20,"(13, '0.354*""design"" + 0.310*""building"" + 0.303*""system"" + 0.301*""skyscraper"" + 0.216*""energy"" + -0.169*""people"" + 0.153*""build"" + -0.136*""police"" + -0.131*""country"" + -0.130*""water""')",N/A,0.3321865431289418
174,LSA,20,"(14, '0.292*""company"" + -0.248*""globalization"" + -0.240*""health"" + 0.193*""patient"" + 0.186*""class"" + 0.173*""employee"" + 0.162*""business"" + -0.153*""economic"" + 0.151*""work"" + 0.145*""right""')",N/A,0.3321865431289418
175,LSA,20,"(15, '-0.486*""patient"" + 0.324*""health"" + -0.284*""nurse"" + -0.227*""globalization"" + -0.174*""restraint"" + -0.140*""economic"" + 0.120*""company"" + -0.119*""country"" + -0.114*""use"" + -0.106*""care""')",N/A,0.3321865431289418
176,LSA,20,"(16, '-0.251*""human"" + 0.247*""system"" + 0.234*""government"" + 0.216*""democracy"" + -0.215*""globalization"" + -0.200*""class"" + -0.189*""right"" + -0.172*""abortion"" + 0.160*""state"" + 0.158*""political""')",N/A,0.3321865431289418
177,LSA,20,"(17, '0.329*""system"" + 0.259*""relation"" + 0.250*""industrial"" + 0.188*""abortion"" + 0.183*""theory"" + -0.174*""class"" + -0.153*""patient"" + 0.150*""God"" + -0.139*""change"" + 0.137*""life""')",N/A,0.3321865431289418
178,LSA,20,"(18, '-0.637*""abortion"" + 0.170*""globalization"" + -0.163*""pregnancy"" + 0.138*""man"" + 0.138*""work"" + -0.131*""life"" + -0.128*""class"" + -0.115*""state"" + 0.113*""culture"" + -0.111*""government""')",N/A,0.3321865431289418
179,LSA,20,"(19, '0.335*""show"" + -0.303*""abortion"" + -0.207*""people"" + 0.203*""teen"" + 0.201*""food"" + -0.151*""globalization"" + -0.144*""person"" + -0.117*""design"" + 0.116*""crop"" + -0.109*""skyscraper""')",N/A,0.3321865431289418
180,LSA,22,"(0, '0.215*""people"" + 0.193*""change"" + 0.185*""use"" + 0.167*""make"" + 0.135*""may"" + 0.129*""social"" + 0.125*""many"" + 0.125*""would"" + 0.115*""life"" + 0.115*""work""')",N/A,0.31713183722598565
181,LSA,22,"(1, '-0.450*""punishment"" + -0.449*""death"" + -0.309*""penalty"" + -0.294*""capital"" + -0.186*""crime"" + 0.184*""change"" + -0.154*""right"" + -0.134*""execution"" + -0.120*""life"" + -0.119*""criminal""')",N/A,0.31713183722598565
182,LSA,22,"(2, '0.472*""woman"" + -0.444*""water"" + -0.216*""change"" + 0.181*""child"" + 0.148*""man"" + -0.137*""punishment"" + 0.129*""right"" + -0.123*""death"" + 0.121*""society"" + -0.120*""use""')",N/A,0.31713183722598565
183,LSA,22,"(3, '-0.537*""health"" + -0.452*""care"" + -0.252*""patient"" + 0.194*""change"" + 0.175*""woman"" + 0.158*""water"" + -0.136*""service"" + -0.101*""drug"" + 0.098*""country"" + -0.095*""child""')",N/A,0.31713183722598565
184,LSA,22,"(4, '0.669*""water"" + -0.371*""change"" + -0.177*""organization"" + 0.175*""child"" + 0.146*""woman"" + -0.131*""employee"" + -0.109*""company"" + 0.107*""use"" + -0.104*""social"" + 0.101*""drug""')",N/A,0.31713183722598565
185,LSA,22,"(5, '-0.452*""woman"" + 0.385*""drug"" + 0.247*""use"" + -0.243*""health"" + -0.197*""water"" + -0.181*""right"" + 0.174*""social"" + 0.168*""people"" + 0.163*""medium"" + -0.160*""care""')",N/A,0.31713183722598565
186,LSA,22,"(6, '0.515*""change"" + -0.287*""social"" + 0.213*""woman"" + -0.196*""country"" + -0.185*""class"" + 0.178*""drug"" + 0.173*""child"" + -0.171*""medium"" + -0.133*""economic"" + 0.108*""organization""')",N/A,0.31713183722598565
187,LSA,22,"(7, '0.452*""drug"" + 0.353*""woman"" + 0.261*""police"" + 0.239*""use"" + -0.235*""people"" + -0.182*""child"" + -0.134*""water"" + -0.118*""life"" + 0.117*""officer"" + -0.116*""class""')",N/A,0.31713183722598565
188,LSA,22,"(8, '-0.385*""social"" + 0.342*""right"" + -0.301*""woman"" + -0.221*""medium"" + 0.190*""human"" + -0.185*""class"" + -0.159*""water"" + 0.158*""law"" + -0.145*""use"" + 0.138*""police""')",N/A,0.31713183722598565
189,LSA,22,"(9, '-0.447*""police"" + 0.261*""drug"" + 0.214*""child"" + 0.207*""country"" + -0.205*""officer"" + -0.172*""water"" + 0.163*""company"" + 0.149*""market"" + 0.147*""globalization"" + -0.135*""complaint""')",N/A,0.31713183722598565
190,LSA,22,"(10, '-0.382*""right"" + -0.370*""child"" + -0.311*""medium"" + -0.289*""social"" + 0.209*""class"" + -0.168*""human"" + -0.150*""use"" + 0.141*""people"" + 0.131*""system"" + 0.131*""would""')",N/A,0.31713183722598565
191,LSA,22,"(11, '-0.406*""drug"" + 0.341*""police"" + -0.323*""right"" + -0.213*""human"" + 0.210*""child"" + 0.155*""officer"" + -0.147*""change"" + -0.138*""class"" + 0.137*""company"" + -0.125*""water""')",N/A,0.31713183722598565
192,LSA,22,"(12, '-0.556*""child"" + -0.328*""class"" + 0.170*""medium"" + -0.148*""system"" + 0.145*""patient"" + 0.139*""use"" + 0.139*""people"" + -0.135*""work"" + 0.116*""woman"" + 0.114*""religion""')",N/A,0.31713183722598565
193,LSA,22,"(13, '0.346*""design"" + 0.304*""building"" + 0.301*""system"" + 0.295*""skyscraper"" + 0.217*""energy"" + -0.171*""people"" + 0.151*""build"" + -0.141*""police"" + -0.139*""water"" + -0.132*""country""')",N/A,0.31713183722598565
194,LSA,22,"(14, '0.282*""company"" + -0.253*""health"" + -0.207*""globalization"" + 0.196*""patient"" + 0.182*""employee"" + 0.179*""class"" + 0.160*""work"" + 0.160*""business"" + -0.156*""change"" + 0.146*""right""')",N/A,0.31713183722598565
195,LSA,22,"(15, '-0.447*""patient"" + 0.312*""health"" + -0.270*""nurse"" + -0.243*""globalization"" + -0.164*""restraint"" + 0.144*""right"" + -0.144*""economic"" + 0.127*""company"" + 0.126*""human"" + -0.122*""system""')",N/A,0.31713183722598565
